"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
6,2;-0,032905;0,0275105555556;0,324683641975
6,25;-0,031313;0,0414494444444;0,305238271605
6,3;-0,028942;0,05794;0,286037345679
6,35;-0,025394;0,07169;0,236759259259
6,4;-0,021621;0,0821216666667;0,175336728395
6,45;-0,017052;0,0892638888889;0,110343209877
6,5;-0,012535;0,0925988888889;0,0537598765432
6,55;-0,007793;0,0949138888889;-0,00913765432099
6,6;-0,002844;0,0925911111111;-0,0897796296296
6,65;0,001622;0,0861994444444;-0,175309259259
6,7;0,005983;0,0749372222222;-0,255895987654
6,75;0,009323;0,0590755555556;-0,305160493827
6,8;0,011833;0,0434422222222;-0,331683333333
6,85;0,013754;0,0258627777778;-0,350866975309
6,9;0,014446;0,00776722222222;-0,353783641975
6,95;0,01455;-0,0104055555556;-0,337463580247
7;0,013338;-0,027105;-0,299856481481
7,05;0,011625;-0,0396783333333;-0,274178703704
7,1;0,009462;-0,0535188888889;-0,266032716049
7,15;0,006242;-0,0665655555556;-0,251013888889
7,2;0,002833;-0,0795494444444;-0,216008950617
7,25;-0,001822;-0,0899461111111;-0,145544444444
7,3;-0,006478;-0,0938516666667;-0,0746163580247
7,35;-0,011168;-0,0970711111111;-0,00748209876543
7,4;-0,016412;-0,0952622222222;0,0721913580247
7,45;-0,020842;-0,0896116666667;0,150667901235
7,5;-0,025429;-0,0813255555556;0,248982716049
7,55;-0,029375;-0,064715;0,343099074074
7,6;-0,032005;-0,0451477777778;0,397543209877
7,65;-0,033978;-0,0233155555556;0,412573765432
7,7;-0,034307;-0,00217222222222;0,388010802469
7,75;-0,034047;0,0159111111111;0,35179845679
7,8;-0,032663;0,0326488888889;0,320353395062
7,85;-0,03069;0,0472744444444;0,299548148148
7,9;-0,028025;0,0629294444444;0,271742901235
7,95;-0,024269;0,0757455555556;0,219092592593
8;-0,020289;0,0849861111111;0,160846604938
8,05;-0,015685;0,0917966666667;0,100136419753
8,1;-0,01096;0,0949388888889;0,0376151234568
8,15;-0,006166;0,09631;-0,0389722222222
8,2;-0,001061;0,0919066666667;-0,130472222222
8,25;0,003266;0,0820711111111;-0,201331481481
8,3;0,007125;0,0713027777778;-0,261312654321
8,35;0,010604;0,056005;-0,317650925926
8,4;0,012784;0,0388922222222;-0,356435185185
8,45;0,014602;0,0195855555556;-0,374035802469
8,5;0,014809;-0,000713333333334;-0,347892901235
8,55;0,014238;-0,0156888888889;-0,310254938272
8,6;0,013252;-0,03043;-0,294234876543
8,65;0,011192;-0,0447655555556;-0,284775925926
8,7;0,008787;-0,0590633333333;-0,271774691358
8,75;0,005308;-0,0732972222222;-0,232956790123
8,8;0,001206;-0,082785;-0,181825617284
8,85;-0,002982;-0,0910333333333;-0,132767901235
8,9;-0,007932;-0,0974538888889;-0,0577549382716
8,95;-0,013054;-0,097255;0,0271114197531
9;-0,017745;-0,0941522222222;0,104882716049
9,05;-0,022608;-0,0871594444444;0,190194444444
9,1;-0,026658;-0,0753211111111;0,277139197531
9,15;-0,030292;-0,0595027777778;0,360214814815
9,2;-0,032888;-0,0378405555556;0,409490123457
9,25;-0,034047;-0,0162494444444;0,408413271605
9,3;-0,034463;0,00417944444444;0,379139197531
9,35;-0,033511;0,0221411111111;0,338338271605
9,4;-0,032075;0,0367111111111;0,317464197531
9,45;-0,030032;0,0537777777778;0,298139197531
9,5;-0,026571;0,0683016666667;0,248483641975
9,55;-0,022954;0,0780894444444;0,203774074074
9,6;-0,01887;0,08867;0,154719753086
9,65;-0,013885;0,09473;0,0830441358025
9,7;-0,009264;0,0973327777778;0,00281666666667
9,75;-0,003968;0,095415;-0,0845375925926
9,8;0,000531;0,0878394444444;-0,150166172839
9,85;0,004789;0,0794861111111;-0,191461481481
9,9;0,0087;0,067674;-0,206623148148
9,95;0,011521;0,0567672222222;-0,184344537037
10;0,013823;0,0501344444444;-0,157405925926
