"Latest: Time (s)";"Latest: Position (m)";"Latest: Velocity (m/s)";"Latest: Acceleration (m/s²)"
1,95;-0,064525;0,224187777778;2,10443734568
2;-0,050425;0,321656111111;1,56027006173
2,05;-0,031095;0,386705555556;0,857291049383
2,1;-0,010084;0,410733888889;0,0718950617284
2,15;0,011602;0,393707777778;-0,712387345679
2,2;0,03088;0,336627222222;-1,4242308642
2,25;0,046608;0,245665555556;-1,99257006173
2,3;0,056464;0,129438888889;-2,35880802469
2,35;0,060136;-0,000645;-2,47016234568
2,4;0,056256;-0,128138888889;-2,32302438272
2,45;0,046712;-0,241053333333;-1,96440617284
2,5;0,031279;-0,331308333333;-1,4302537037
2,55;0,012329;-0,389861666667;-0,752321296296
2,6;-0,009218;-0,410317222222;0,0177262345679
2,65;-0,03035;-0,389291666667;0,812761728395
2,7;-0,049836;-0,326522222222;1,54264907407
2,75;-0,064403;-0,228634444444;2,11388148148
2,8;-0,073688;-0,106173888889;2,4610595679
2,85;-0,075524;0,0285616666667;2,53577191358
2,9;-0,07057;0,157974444444;2,34255802469
2,95;-0,059172;0,272360555556;1,90620061728
3;-0,04218;0,357547222222;1,25700617284
3,05;-0,021741;0,402616666667;0,491679320988
3,1;-0,000298;0,406667222222;-0,28815
3,15;0,020366;0,372789444444;-1,03814907407
3,2;0,038588;0,299630555556;-1,69731697531
3,25;0,051562;0,195885555556;-2,17954567901
3,3;0,058958;0,0724022222222;-2,43267283951
3,35;0,059062;-0,0576238888889;-2,43195895062
3,4;0,052878;-0,18022;-2,19414969136
3,45;0,04032;-0,284885;-1,75366635802
3,5;0,023311;-0,361983888889;-1,14904907407
3,55;0,002785;-0,405075555556;-0,415499074074
3,6;-0,018901;-0,405967222222;0,378961419753
3,65;-0,039357;-0,366955555556;1,16193395062
3,7;-0,057319;-0,286056666667;1,84411018519
3,75;-0,069253;-0,173616111111;2,31213703704
3,8;-0,075333;-0,0440761111111;2,51851450617
3,85;-0,073757;0,0885944444444;2,46139753086
3,9;-0,066084;0,211404444444;2,16132993827
3,95;-0,051863;0,314092222222;1,6304845679
4;-0,03326;0,382008888889;0,920141358025
4,05;-0,01199;0,409042777778;0,131632098765
4,1;0,009316;0,394011111111;-0,640234567901
4,15;0,028802;0,342473888889;-1,34545617284
4,2;0,045014;0,255177222222;-1,93229320988
4,25;0,055407;0,141285;-2,32084104938
4,3;0,05972;0,0129661111111;-2,46234166667
4,35;0,056672;-0,11525;-2,34771851852
4,4;0,047665;-0,230431111111;-2,01156882716
4,45;0,032803;-0,324101111111;-1,48390432099
4,5;0,013871;-0,383982777778;-0,825624382716
4,55;-0,007001;-0,409032222222;-0,0908524691358
4,6;-0,028497;-0,39475;0,691374382716
4,65;-0,047775;-0,344037222222;1,51952592593
4,7;-0,065547;-0,237252222222;2,19887530864
4,75;-0,072527;-0,104773888889;2,47650524691
4,8;-0,075368;0,0209088888889;2,48315802469
4,85;-0,070674;0,148596666667;2,31222962963
4,9;-0,060004;0,261607777778;1,91305555556
4,95;-0,043445;0,348732222222;1,30721450617
5;-0,023595;0,397952777778;0,561723765432
5,05;-0,002013;0,406374444444;-0,226331790123
5,1;0,018686;0,373456666667;-0,97507037037
5,15;0,036683;0,305372777778;-1,63103487654
5,2;0,050557;0,204753888889;-2,13776666667
5,25;0,058057;0,0822172222222;-2,41477777778
5,3;0,059027;-0,0471133333333;-2,43571419753
5,35;0,053155;-0,171495555556;-2,20524907407
5,4;0,041031;-0,275733333333;-1,76815493827
5,45;0,024575;-0,354036111111;-1,17999783951
5,5;0,004275;-0,398354444444;-0,474088888889
5,55;-0,016787;-0,403873333333;0,29460462963
5,6;-0,037608;-0,370386111111;1,08428179012
5,65;-0,055708;-0,292362222222;1,788225
5,7;-0,068145;-0,182181666667;2,27411296296
5,75;-0,074571;-0,0544472222222;2,50175864198
5,8;-0,073792;0,0783322222222;2,4641462963
5,85;-0,066395;0,20214;2,17075246914
5,9;-0,052729;0,304647777778;1,65045123457
5,95;-0,034542;0,373327777778;0,972972222222
6;-0,013947;0,405007777778;0,21262037037
6,05;0,007583;0,395648333333;-0,571782716049
6,1;0,027226;0,345917222222;-1,303475
6,15;0,043629;0,260163333333;-1,90382530864
6,2;0,054368;0,146747222222;-2,29052993827
6,25;0,05875;0,0212194444444;-2,43281944444
6,3;0,056568;-0,106061111111;-2,33537407407
6,35;0,047613;-0,220875555556;-2,01902716049
6,4;0,033669;-0,314766111111;-1,52349537037
6,45;0,015049;-0,380115;-0,862724691358
6,5;-0,006014;-0,405153333333;-0,100470061728
6,55;-0,027007;-0,390640555556;0,680722222222
6,6;-0,046632;-0,336185555556;1,42709166667
6,65;-0,062256;-0,242733333333;2,03696080247
6,7;-0,072007;-0,122321111111;2,40647777778
6,75;-0,074865;0,00898833333333;2,50475185185
6,8;-0,070985;0,137709444444;2,35264259259
6,85;-0,060645;0,253839444444;1,95857191358
6,9;-0,044484;0,342374444444;1,35133796296
6,95;-0,024928;0,394276666667;0,61127037037
7;-0,003416;0,405258333333;-0,176932716049
7,05;0,017249;0,374815;-0,927761111111
7,1;0,035419;0,309114444444;-1,58970925926
7,15;0,049518;0,210295555556;-2,10486358025
7,2;0,05733;0,0896427777778;-2,39819197531
7,25;0,058819;-0,0396783333333;-2,43901512346
7,3;0,053207;-0,164771111111;-2,22096820988
7,35;0,041533;-0,270508888889;-1,785275
7,4;0,02506;-0,348974444444;-1,19900895062
7,45;0,005314;-0,394120555556;-0,509707407407
7,5;-0,015748;-0,402695555556;0,247855555556
7,55;-0,036499;-0,371616111111;1,03946080247
7,6;-0,054842;-0,295432777778;1,74448024691
7,65;-0,067296;-0,187533888889;2,23040061728
7,7;-0,074173;-0,06307;2,47945246914
7,75;-0,074017;0,0703272222222;2,47250493827
7,8;-0,066776;0,194930555556;2,19973209877
7,85;-0,053734;0,299558333333;1,69672530864
7,9;-0,035512;0,371794444444;1,01572438272
7,95;-0,014951;0,404310555556;0,249097839506
8;0,006458;0,397310555556;-0,533595061728
8,05;0,026464;0,348721111111;-1,25941666667
8,1;0,042659;0,266173333333;-1,85558024691
8,15;0,054177;0,156255555556;-2,27333364198
8,2;0,058993;0,0292444444444;-2,45299598765
8,25;0,057139;-0,0993455555556;-2,37643858025
8,3;0,048687;-0,21813;-2,05727716049
8,35;0,034362;-0,313351666667;-1,53313611111
8,4;0,016036;-0,376224444444;-0,879392901235
8,45;-0,004593;-0,404381666667;-0,142924074074
8,5;-0,025985;-0,392442222222;0,634320679012
8,55;-0,045454;-0,340046111111;1,3794962963
8,6;-0,061563;-0,24935;1,99504969136
8,65;-0,071488;-0,131217777778;2,38555740741
8,7;-0,07516;-0,000452777777778;2,51748364198
8,75;-0,071592;0,131284444444;2,37930648148
8,8;-0,06139;0,247494444444;1,99009722222
8,85;-0,045852;0,338371111111;1,39872438272
8,9;-0,026089;0,39311;0,665436419753
8,95;-0,004871;0,406488888889;-0,116147530864
9;0,016036;0,381097777778;-0,885133641975
9,05;0,034899;0,3152;-1,57541203704
9,1;0,048912;0,216052222222;-2,08716820988
9,15;0,057191;0,0979038888889;-2,38277623457
9,2;0,059201;-0,0314666666667;-2,44118919753
9,25;0,0539;-0,157055555556;-2,23870864198
9,3;0,042659;-0,263462777778;-1,82850740741
9,35;0,026637;-0,345760555556;-1,26187685185
9,4;0,006752;-0,394665;-0,56891882716
9,45;-0,014328;-0,405469444444;0,195807098765
9,5;-0,035321;-0,376783333333;0,988316049383
9,55;-0,053872;-0,303767777778;1,70350092593
9,6;-0,067002;-0,197923333333;2,21893271605
9,65;-0,074415;-0,0723316666667;2,49463672839
9,7;-0,07464;0,0624833333333;2,49689166667
9,75;-0,067746;0,187884444444;2,23544425926
9,8;-0,055154;0,294946111111;1,7544167284
9,85;-0,036967;0,370083888889;1,12675419753
9,9;-0,016528;0,406464666667;0,556452037037
9,95;0,005141;0,413879444444;0,194112314815
10;0,025216;0,408988888889;0,00273629629664
